optimiser,main_m,main_p,main_t,main_aoa,flap1_m,flap1_p,flap1_t,flap1_aoa,flap2_m,flap2_p,flap2_t,flap2_aoa,gap1,gap2,overlap1,overlap2,C_L,C_D,efficiency,score
refine-CMA-ES,0.079582,0.271995,0.159466,1.023055,0.07303,0.329381,0.116595,27.450387,0.080356,0.508795,0.117773,44.871033,0.01149,0.010339,0.019491,0.016344,3.490555,0.119145,29.296758,3.013976
refine-CMA-ES,0.075575,0.200029,0.158571,0.001017,0.072639,0.310878,0.117587,27.37973,0.088932,0.509802,0.114354,43.422974,0.015965,0.014521,0.021614,0.008374,3.361017,0.118639,28.329682,2.886459
refine-CMA-ES,0.089475,0.261284,0.153363,1.50986,0.08283,0.350843,0.114796,25.684506,0.082197,0.557647,0.116754,44.642078,0.016403,0.011561,0.018348,0.016244,3.517135,0.12375,28.421362,3.022137
refine-CMA-ES,0.083888,0.219969,0.15989,0.05538,0.07617,0.367393,0.116238,26.697665,0.072994,0.559162,0.118846,44.072848,0.010628,0.013039,0.026004,0.004442,3.352714,0.110781,30.264411,2.909591
refine-CMA-ES,0.086264,0.20322,0.15926,0.000731,0.080613,0.320606,0.128354,26.919339,0.08132,0.583424,0.109732,43.314907,0.014416,0.010437,0.025948,0.022182,3.411474,0.110632,30.836115,2.968944
refine-CMA-ES,0.087023,0.221525,0.151999,0.687059,0.084325,0.382121,0.120024,24.428279,0.07966,0.511906,0.116412,43.418631,0.014703,0.009191,0.02441,0.018977,3.400029,0.10929,31.110208,2.96287
refine-CMA-ES,0.079877,0.314278,0.155175,0.407437,0.086798,0.317971,0.123123,26.301981,0.088515,0.523897,0.119365,43.134374,0.014617,0.009273,0.016847,0.024104,3.399827,0.114328,29.737522,2.942515
refine-CMA-ES,0.089401,0.238504,0.159975,0.360028,0.085787,0.350009,0.121923,27.391009,0.089359,0.487513,0.105554,43.444401,0.015079,0.012502,0.02292,0.02337,3.471631,0.116341,29.840206,3.006268
refine-CMA-ES,0.08685,0.28781,0.152394,0.297428,0.089909,0.377504,0.132732,25.866326,0.080381,0.563679,0.105172,44.748218,0.018275,0.011934,0.024642,0.014595,3.43129,0.114144,30.061013,2.974714
refine-CMA-ES,0.085502,0.31356,0.15998,1.037232,0.078778,0.329053,0.126414,24.333913,0.089663,0.474658,0.126427,40.894917,0.011325,0.012165,0.014907,0.017718,3.37078,0.109329,30.831592,2.933465
refine-CMA-ES,0.088821,0.209911,0.157826,0.144282,0.0772,0.388331,0.124179,27.466091,0.075092,0.481229,0.117217,43.507932,0.010773,0.009217,0.017459,0.006364,3.379995,0.112908,29.935776,2.928363
refine-CMA-ES,0.066381,0.200149,0.159966,0.009696,0.085214,0.345539,0.133823,25.480451,0.07486,0.562204,0.11908,42.893162,0.014431,0.008944,0.025776,0.017638,3.327297,0.108116,30.775253,2.894833
refine-CMA-ES,0.089736,0.2045,0.158436,0.026536,0.086141,0.354282,0.10664,27.087057,0.084589,0.564675,0.121055,44.960617,0.021797,0.011592,0.024148,0.01914,3.438457,0.120221,28.601249,2.957575
refine-CMA-ES,0.089901,0.25708,0.157168,1.083717,0.073869,0.301274,0.114228,22.141591,0.079728,0.571895,0.10718,42.660159,0.016689,0.013318,0.024394,0.015979,3.292135,0.106423,30.934575,2.866445
refine-CMA-ES,0.083986,0.200621,0.156167,1.276792,0.089539,0.383948,0.116792,22.787671,0.079146,0.570816,0.105533,43.898677,0.016091,0.008714,0.018331,0.0122,3.423777,0.115696,29.592942,2.960994
refine-CMA-ES,0.08489,0.200869,0.151248,0.67579,0.07891,0.391895,0.10767,19.395407,0.086041,0.544218,0.101066,44.913929,0.016834,0.013157,0.024032,0.014021,3.154873,0.100444,31.40922,2.753096
refine-CMA-ES,0.085575,0.26723,0.157667,1.7659,0.086679,0.380562,0.11905,23.274219,0.089912,0.496143,0.117943,44.536463,0.020853,0.009139,0.026056,0.025994,3.436757,0.118335,29.042543,2.963416
refine-CMA-ES,0.086759,0.245843,0.159921,0.573305,0.088383,0.38352,0.122784,25.730633,0.087374,0.501336,0.109106,44.67971,0.015016,0.009049,0.026056,0.017885,3.483798,0.115561,30.146929,3.021555
refine-CMA-ES,0.089975,0.227313,0.158579,0.037504,0.089927,0.436528,0.120237,26.358906,0.085705,0.579295,0.11511,44.582334,0.016388,0.010733,0.021434,0.016407,3.460801,0.116453,29.718483,2.994989
refine-CMA-ES,0.078127,0.303835,0.153093,0.054737,0.089937,0.353156,0.121028,25.139382,0.078645,0.536618,0.107216,42.962069,0.014941,0.010554,0.025637,0.025044,3.335352,0.10667,31.267809,2.90867
refine-CMA-ES,0.089045,0.2101,0.151877,0.004194,0.087643,0.358633,0.117426,27.499801,0.081878,0.460201,0.114272,44.87682,0.014245,0.012897,0.021706,0.000863,3.417301,0.117118,29.178247,2.948829
refine-CMA-ES,0.089894,0.265596,0.159999,1.348484,0.082753,0.35929,0.120254,27.326475,0.081499,0.57585,0.113299,40.964348,0.018699,0.013215,0.025283,0.010357,3.4497,0.118243,29.174695,2.976728
refine-CMA-ES,0.087842,0.26455,0.156066,1.087745,0.089108,0.374551,0.128668,26.508933,0.07245,0.490566,0.118834,44.93917,0.017348,0.00981,0.021801,0.00906,3.508547,0.120947,29.008934,3.024759
refine-CMA-ES,0.088615,0.234651,0.158285,0.806976,0.073222,0.300619,0.124247,27.195067,0.08938,0.506662,0.111816,44.996122,0.01726,0.011944,0.018451,0.021891,3.519673,0.120234,29.273404,3.038735
